HALTER_ID,ALTER,GESCHLECHT,STADTKREIS,STADTQUARTIER,RASSE
123871,41-50,w,7.0,74.0,Dachshund
123871,41-50,w,7.0,74.0,Dachshund
123888,31-40,w,8.0,81.0,Französische Bulldogge
123920,31-40,m,8.0,82.0,Nova Scotia Duck Tolling Retriever
123921,21-30,w,3.0,34.0,Chihuahua
123922,61-70,w,4.0,42.0,Malteser
123923,61-70,m,12.0,122.0,Mischling klein
123926,31-40,w,11.0,115.0,Zwergpinscher
123935,21-30,w,9.0,92.0,Mops
123936,51-60,w,3.0,34.0,Chihuahua
123943,31-40,m,1.0,11.0,Yorkshire Terrier
123944,51-60,m,6.0,61.0,Goldendoodle
123945,41-50,m,9.0,92.0,Mischling klein
123946,31-40,w,11.0,119.0,Zwergspitz
123959,11-20,w,9.0,92.0,Malteser
123960,31-40,m,9.0,92.0,Shiba Inu
123967,41-50,w,9.0,92.0,Havaneser
123968,41-50,m,3.0,33.0,Chihuahua
123969,21-30,w,5.0,51.0,Boston Terrier
123981,31-40,w,9.0,92.0,Akita Inu
123982,31-40,m,6.0,61.0,Labrador Retriever
123983,21-30,w,8.0,83.0,Französische Bulldogge
123984,31-40,w,3.0,34.0,Belgischer Schäfer
123985,51-60,w,4.0,42.0,Malteser
123986,21-30,m,9.0,92.0,Border Terrier
124023,21-30,w,12.0,123.0,Australian Shepherd
124035,21-30,w,9.0,92.0,Französische Bulldogge
124036,31-40,w,3.0,31.0,Mittelpudel
124037,31-40,m,12.0,121.0,Pinscher
124037,31-40,m,12.0,121.0,Pinscher
124039,11-20,w,3.0,31.0,Mischling gross
124048,31-40,m,1.0,11.0,Sibirischer Husky
124049,51-60,m,2.0,21.0,Yorkshire Terrier
124080,31-40,w,3.0,31.0,Golden Retriever
124082,51-60,w,7.0,74.0,Deutscher Schäfer
124137,31-40,m,3.0,34.0,Mischling klein
124139,31-40,w,9.0,92.0,Samojede
124165,41-50,m,12.0,123.0,Chihuahua
124170,41-50,w,12.0,123.0,Yorkshire Terrier
124240,31-40,w,9.0,92.0,Cocker Spaniel
124241,41-50,m,12.0,123.0,Chihuahua
124241,41-50,m,12.0,123.0,Chihuahua
124242,21-30,w,2.0,24.0,Dachshund
124243,21-30,m,12.0,123.0,Französische Bulldogge
124247,21-30,m,7.0,72.0,Rhodesian Ridgeback
124250,21-30,w,12.0,122.0,Chihuahua
124251,31-40,m,11.0,111.0,Mischling klein
124254,31-40,m,1.0,12.0,Labrador Retriever
124259,31-40,m,12.0,121.0,Mops
124266,41-50,w,2.0,24.0,Canaan Dog
124268,51-60,w,1.0,11.0,Zwergspitz
124322,61-70,w,10.0,102.0,Havaneser
124332,11-20,w,11.0,111.0,Französische Bulldogge
124336,21-30,w,6.0,61.0,Cocker Spaniel
124346,21-30,w,11.0,115.0,Labrador Retriever
124351,31-40,w,2.0,23.0,Labrador Retriever
124359,31-40,w,2.0,24.0,Podenco
124359,31-40,w,2.0,24.0,Chihuahua
124368,51-60,w,12.0,122.0,Russkiy Toy
124371,71-80,m,12.0,121.0,Schäfer
124374,21-30,w,11.0,111.0,Chihuahua
124375,51-60,w,11.0,119.0,Yorkshire Terrier
124376,31-40,w,11.0,119.0,Mops
124377,31-40,w,2.0,24.0,Labrador Retriever
124380,21-30,m,9.0,92.0,Rhodesian Ridgeback
124381,41-50,w,8.0,83.0,Berner Sennenhund
124382,31-40,m,2.0,24.0,Labrador Retriever
124383,31-40,w,4.0,42.0,Malteser
124385,31-40,w,11.0,119.0,Rhodesian Ridgeback
124387,31-40,w,11.0,111.0,Chihuahua
124392,31-40,m,7.0,72.0,Französische Bulldogge
124394,51-60,m,11.0,111.0,Ratero
124395,31-40,m,2.0,23.0,Labrador Retriever
124397,31-40,w,9.0,92.0,Appenzeller
124402,61-70,w,6.0,61.0,Mischling klein
124403,51-60,w,7.0,72.0,Mischling gross
124413,21-30,m,6.0,63.0,Französische Bulldogge
124415,21-30,w,7.0,72.0,Königspudel
124417,51-60,w,3.0,33.0,Golden Retriever
124426,31-40,w,3.0,33.0,Zwergspitz
124427,41-50,m,11.0,119.0,Yorkshire Terrier
124428,21-30,w,4.0,44.0,Beagle
124430,31-40,m,7.0,74.0,Zwergdackel
124430,31-40,m,7.0,74.0,Zwergdackel
124432,41-50,m,10.0,102.0,American Cocker Spaniel
124432,41-50,m,10.0,102.0,American Cocker Spaniel
124434,51-60,w,12.0,123.0,Altdeutscher Schäfer
124435,41-50,w,10.0,101.0,Jack Russel Terrier
124436,31-40,m,12.0,122.0,Französische Bulldogge
124446,31-40,w,10.0,101.0,Podenco
124467,51-60,w,3.0,34.0,Chihuahua
124469,11-20,m,9.0,92.0,Husky
124472,21-30,w,11.0,115.0,Chihuahua
124476,31-40,m,10.0,101.0,Labrador Retriever
124479,41-50,w,10.0,102.0,Grosspudel
124481,21-30,m,10.0,101.0,Labrador Retriever
124482,51-60,w,10.0,101.0,Labrador Retriever
124493,21-30,m,6.0,61.0,Rottweiler
124497,21-30,w,9.0,92.0,Chihuahua
124507,41-50,m,3.0,33.0,Zwergpinscher
124509,31-40,w,11.0,119.0,Spitz
124510,41-50,w,8.0,82.0,Mops
124511,41-50,w,7.0,71.0,Pudel
124512,51-60,m,4.0,44.0,Französische Bulldogge
124520,31-40,w,9.0,92.0,Chihuahua
124522,71-80,w,10.0,101.0,Norfolk Terrier
124531,51-60,w,11.0,119.0,Dalmatiner
124535,21-30,w,11.0,119.0,Collie
124537,21-30,w,12.0,122.0,Yorkshire Terrier
124540,21-30,w,2.0,21.0,American Bulldog
124543,31-40,w,9.0,91.0,Schäfer
124545,71-80,w,11.0,119.0,Dackel
124549,71-80,m,5.0,52.0,English Setter
124552,61-70,m,9.0,92.0,Coton de Tulear
124556,51-60,w,4.0,42.0,Chihuahua
124559,41-50,m,9.0,92.0,Husky
124562,31-40,w,11.0,115.0,Labrador Retriever
124563,31-40,w,4.0,42.0,Podenco
124569,31-40,w,3.0,34.0,Französische Bulldogge
124570,31-40,m,9.0,92.0,Französische Bulldogge
124580,41-50,m,8.0,82.0,Shih Tzu
124585,51-60,w,11.0,111.0,Deutscher Schäfer
124587,51-60,w,2.0,21.0,Mischling klein
124589,81-90,w,10.0,101.0,Französische Bulldogge
124591,31-40,w,9.0,92.0,Russkiy Toy
124593,41-50,w,2.0,23.0,Pudel
124594,41-50,m,4.0,42.0,Bolonka Zwetna
124595,81-90,w,11.0,111.0,Mischling klein
124612,21-30,m,12.0,123.0,Mops
124618,21-30,m,9.0,92.0,Mischling klein
124628,31-40,w,4.0,42.0,Pointer
124633,41-50,w,2.0,21.0,Französische Bulldogge
124636,41-50,w,7.0,74.0,Mischling klein
124637,61-70,w,3.0,31.0,Chihuahua
124645,51-60,w,3.0,33.0,Mischling klein
124646,21-30,w,11.0,119.0,Pekingese
124647,31-40,w,5.0,52.0,Labrador Retriever
124648,41-50,w,5.0,51.0,Pudel
124649,61-70,w,10.0,101.0,Dackel
124649,61-70,w,10.0,101.0,Dackel
124650,21-30,w,8.0,82.0,Mops
124651,21-30,w,4.0,42.0,Labrador Retriever
124651,21-30,w,4.0,42.0,Schäfer
124652,31-40,w,8.0,82.0,Schnauzer
124653,41-50,w,7.0,72.0,Mischling gross
124654,21-30,w,9.0,92.0,Mops
124655,21-30,m,12.0,121.0,Chow Chow
124661,21-30,m,1.0,14.0,Beagle
124665,21-30,m,10.0,101.0,Mischling klein
124666,31-40,w,2.0,21.0,Labrador Retriever
124668,51-60,m,11.0,111.0,Jack Russel Terrier
124670,51-60,m,7.0,73.0,Golden Retriever
124671,61-70,w,3.0,33.0,Malteser
124672,41-50,w,9.0,91.0,Malteser
124673,41-50,m,10.0,101.0,Dackel
124674,21-30,w,11.0,111.0,Podenco
124675,31-40,w,2.0,24.0,Cocker Spaniel
124692,31-40,w,9.0,91.0,Appenzeller Sennenhund
124693,61-70,m,3.0,33.0,Berner Sennenhund
124694,31-40,w,11.0,115.0,Jack Russel Terrier
124697,31-40,m,9.0,91.0,Pinscher
124702,21-30,w,11.0,111.0,Zwergspitz
124705,71-80,m,1.0,13.0,Schäfer
124707,21-30,w,11.0,119.0,Mischling klein
124716,21-30,w,9.0,92.0,Chihuahua
124717,31-40,w,10.0,101.0,Malteser
124729,61-70,m,3.0,31.0,Border Collie
124730,61-70,w,3.0,31.0,Border
124733,31-40,m,10.0,101.0,Mops
124735,71-80,w,3.0,34.0,Norwich Terrier
124737,51-60,w,6.0,63.0,Irish Soft Coated Wheaten Terrier
124748,51-60,m,10.0,101.0,Pudel
124749,31-40,w,9.0,92.0,Yorkshire Terrier
124753,41-50,m,3.0,34.0,Französische Bulldogge
124757,31-40,w,10.0,101.0,Mops
124759,21-30,m,9.0,92.0,Mischling gross
124764,41-50,w,8.0,82.0,Labradoodle
124765,41-50,w,7.0,72.0,Zwergschnauzer
124766,31-40,m,4.0,44.0,Mops
124767,41-50,m,4.0,42.0,Dackel
124770,21-30,m,9.0,91.0,Yorkshire Terrier
124783,41-50,m,3.0,34.0,Chihuahua
124784,31-40,m,10.0,101.0,Yorkshire Terrier
124786,41-50,m,10.0,101.0,Mischling klein
124789,51-60,m,9.0,92.0,Shih Tzu
124790,51-60,w,10.0,101.0,Mischling gross
124791,41-50,m,7.0,72.0,Galgo Español
124796,41-50,m,2.0,24.0,Labrador Retriever
124798,41-50,m,9.0,92.0,Mischling klein
124800,51-60,w,7.0,74.0,Berner Sennenhund
124802,31-40,w,8.0,83.0,Mischling gross
124809,41-50,m,3.0,33.0,Chihuahua
124811,41-50,w,2.0,24.0,Mischling klein
124834,31-40,w,8.0,83.0,Alaskan Malamute
124835,51-60,w,6.0,63.0,West Highland White Terrier
124850,21-30,w,11.0,119.0,Chihuahua
124852,51-60,w,12.0,122.0,Pekingese
124854,21-30,w,6.0,61.0,Cairn Terrier
124856,31-40,w,12.0,122.0,Australian Shepherd
124858,21-30,w,3.0,34.0,Französische Bulldogge
124893,21-30,w,10.0,101.0,Samojede
124910,41-50,w,8.0,81.0,Malteser
124911,21-30,w,9.0,92.0,Französische Bulldogge
124912,21-30,w,12.0,121.0,Chihuahua
124913,41-50,w,11.0,115.0,Spitz
124915,41-50,w,3.0,34.0,Coton de Tulear
124928,41-50,m,9.0,92.0,Chihuahua
124929,41-50,w,7.0,74.0,Mischling klein
124929,41-50,w,7.0,74.0,Mischling klein
124931,51-60,w,12.0,122.0,Französische Bulldogge
124932,51-60,m,11.0,111.0,Pekingese
124933,41-50,m,12.0,121.0,Chihuahua
124936,21-30,w,12.0,121.0,Chihuahua
124938,21-30,m,3.0,31.0,Zwergspitz
124939,31-40,w,4.0,44.0,Mischling klein
124941,61-70,m,2.0,21.0,Gordon Setter
124970,21-30,m,1.0,11.0,Zwergdachshund
124985,41-50,m,9.0,92.0,Thai Ridgeback
124987,31-40,m,2.0,21.0,Cavalier King Charles Spaniel
124990,51-60,w,3.0,34.0,Yorkshire Terrier
124992,41-50,w,11.0,115.0,Border Terrier
124995,41-50,w,5.0,51.0,Bichon frisé
125019,31-40,w,11.0,111.0,Malteser
125021,21-30,w,5.0,52.0,Bolonka Zwetna
125023,21-30,m,11.0,111.0,Zwergpinscher
125024,31-40,w,9.0,91.0,Golden Retriever
125025,11-20,w,10.0,101.0,Chihuahua
125026,31-40,w,3.0,31.0,Mischling klein
125030,41-50,m,9.0,91.0,Chihuahua
125032,21-30,m,6.0,61.0,Jack Russel Terrier
125033,51-60,m,8.0,81.0,Mischling klein
125050,21-30,w,8.0,81.0,Australian Shepherd
125052,51-60,m,7.0,72.0,Beagle
125059,31-40,w,9.0,91.0,Yorkshire Terrier
125063,21-30,w,10.0,102.0,Jack Russel Terrier
125064,21-30,w,9.0,91.0,Labrador Retriever
125069,21-30,w,12.0,122.0,Chihuahua
125074,21-30,w,2.0,21.0,Jack Russel Terrier
125106,11-20,w,11.0,111.0,Yorkshire Terrier
125109,41-50,w,9.0,92.0,Zwergspitz
125110,21-30,w,11.0,119.0,Chihuahua
125114,21-30,w,10.0,101.0,Pinscher
125117,31-40,m,6.0,61.0,Französische Bulldogge
125120,31-40,w,11.0,119.0,Pudel
125121,41-50,m,7.0,73.0,Pomeranian
125123,51-60,w,4.0,44.0,Bichon maltais
125124,31-40,w,10.0,101.0,Chinese Crested Powderpuff
125130,31-40,w,3.0,31.0,Zwergspitz
125168,41-50,w,6.0,61.0,Kooiker
125170,71-80,w,11.0,119.0,Mischling gross
125172,71-80,w,11.0,111.0,Zwergpudel
125177,31-40,m,3.0,31.0,Französische Bulldogge
125182,31-40,w,11.0,119.0,Chihuahua
125183,31-40,m,8.0,82.0,Malteser
125196,21-30,m,9.0,92.0,Englische Bulldogge
125196,21-30,m,9.0,92.0,Chihuahua
125210,51-60,w,11.0,111.0,Dalmatiner
125222,21-30,m,12.0,122.0,Zwergpinscher
125225,31-40,w,11.0,115.0,Shih Tzu
125227,21-30,w,4.0,41.0,Mischling klein
125229,31-40,w,6.0,63.0,Schnauzer
125230,31-40,m,9.0,92.0,Podenco
125237,31-40,w,2.0,23.0,Labrador Retriever
125249,31-40,w,4.0,42.0,Cavalier King Charles Spaniel
125254,51-60,w,2.0,24.0,Coton de Tulear
125255,21-30,m,12.0,123.0,Yorkshire Terrier
125258,41-50,w,6.0,63.0,Australian Cattle Dog
125260,21-30,w,7.0,73.0,Flat Coated Retriever
125261,31-40,w,11.0,111.0,Malteser
125262,41-50,w,2.0,24.0,Bichon
125273,41-50,w,6.0,61.0,Golden Retriever
125277,61-70,w,7.0,72.0,Malteser
125294,21-30,w,12.0,123.0,Labrador Retriever
125305,21-30,w,3.0,33.0,Shiba Inu
125309,21-30,w,7.0,71.0,Yorkshire Terrier
125309,21-30,w,7.0,71.0,Malteser
125310,21-30,w,4.0,42.0,Jack Russel Terrier
125311,31-40,w,12.0,122.0,Bolonka Zwetna
125313,41-50,m,12.0,123.0,Französische Bulldogge
125326,11-20,w,3.0,31.0,Chihuahua
125328,31-40,m,3.0,31.0,Jack Russel Terrier
125328,31-40,m,3.0,31.0,Jack Russel Terrier
125329,21-30,w,6.0,63.0,Mischling klein
125330,41-50,w,10.0,101.0,Malteser
125331,11-20,m,4.0,44.0,Biewer Yorkshire Terrier
125332,41-50,m,5.0,51.0,Chihuahua
125334,41-50,m,9.0,92.0,Golden Retriever
125336,61-70,w,10.0,102.0,Deutscher Schäfer
125338,21-30,w,4.0,44.0,Chihuahua
125339,21-30,w,9.0,92.0,Chihuahua
125342,21-30,w,12.0,121.0,Toypudel
125347,21-30,w,6.0,61.0,Yorkshire Terrier
125348,41-50,m,4.0,42.0,Malteser
125350,41-50,m,8.0,83.0,Pekingese
125351,51-60,w,6.0,61.0,Malteser
125357,21-30,w,7.0,71.0,Galgo Español
125358,21-30,w,9.0,92.0,Deutscher Schäfer
125364,31-40,w,11.0,111.0,Berger des Pyrenées
125368,31-40,w,3.0,31.0,Parson Russell Terrier
125368,31-40,w,3.0,31.0,Parson Russell Terrier
125370,31-40,w,11.0,119.0,Malteser
125370,31-40,w,11.0,119.0,Malteser
125372,31-40,m,9.0,92.0,Rauhaar Dackel
125379,41-50,w,9.0,91.0,Zwergpudel
125379,41-50,w,9.0,91.0,Zwergpudel
125384,31-40,w,10.0,102.0,Mischling gross
125397,21-30,w,7.0,74.0,Yorkshire Terrier
125399,31-40,m,12.0,123.0,Rottweiler
125400,31-40,w,8.0,82.0,Epagneul Breton
125401,31-40,m,6.0,61.0,English Springer Spaniel
125401,31-40,m,6.0,61.0,Labrador Retriever
125405,31-40,w,10.0,102.0,Pudel
125407,41-50,m,8.0,83.0,Zwergpudel
125408,21-30,w,11.0,111.0,Chihuahua
125409,21-30,m,4.0,42.0,Mops
125469,41-50,w,12.0,122.0,Mischling klein
125470,21-30,w,10.0,101.0,Spitz
125471,61-70,w,6.0,61.0,Welsh Terrier
125472,41-50,w,11.0,119.0,Mischling klein
125473,21-30,m,10.0,102.0,Mischling klein
125475,41-50,w,5.0,52.0,Shih Tzu
125481,21-30,w,11.0,119.0,Pudel
125507,31-40,w,2.0,21.0,Yorkshire Terrier
125539,61-70,w,10.0,101.0,West Highland White Terrier
125540,51-60,w,6.0,63.0,Continental Bulldog
125549,51-60,w,7.0,74.0,Bolonka Zwetna
125549,51-60,w,7.0,74.0,Bolonka Zwetna
125554,21-30,w,4.0,42.0,Bolonka Zwetna
125554,21-30,w,4.0,42.0,Manchester Terrier
125555,21-30,w,2.0,21.0,Zwergspitz
125557,31-40,m,4.0,42.0,Labrador Retriever
125560,51-60,w,8.0,82.0,Schweizer Sennenhund
125568,51-60,w,7.0,72.0,Havaneser
125572,41-50,m,2.0,21.0,Labrador Retriever
125575,21-30,w,11.0,115.0,Boxer
125577,21-30,m,9.0,92.0,Shiba Inu
125586,61-70,m,9.0,91.0,Mops
125587,31-40,w,11.0,119.0,Mischling klein
125587,31-40,w,11.0,119.0,Mischling klein
125588,21-30,w,12.0,121.0,Mops
125589,51-60,w,11.0,119.0,Zwergpinscher
125605,31-40,w,6.0,61.0,Chihuahua
125606,31-40,w,7.0,71.0,Bichon Havanais
125610,21-30,w,9.0,91.0,Spitz
125611,21-30,w,7.0,74.0,Zwergschnauzer
125614,41-50,w,7.0,71.0,Labrador Retriever
125616,21-30,w,11.0,115.0,Mischling klein
125617,31-40,m,10.0,101.0,Labrador Retriever
125618,31-40,w,3.0,34.0,Malteser
125626,31-40,m,6.0,63.0,Berner Sennenhund
125627,51-60,w,6.0,61.0,Whippet
125628,31-40,w,7.0,74.0,Labrador Retriever
125630,21-30,w,10.0,102.0,Mischling klein
125631,31-40,w,7.0,74.0,Bichon frisé
125632,31-40,w,3.0,34.0,West Highland White Terrier
125633,51-60,w,7.0,71.0,Zwergdackel
125634,51-60,w,6.0,63.0,Boston Terrier
125635,21-30,m,11.0,111.0,Malteser
125641,21-30,w,12.0,122.0,Mops
125643,31-40,w,6.0,61.0,Malteser
125651,61-70,w,7.0,72.0,Podenco
125652,21-30,m,11.0,111.0,Husky
125656,51-60,w,11.0,115.0,Welsh Terrier
125663,51-60,w,5.0,51.0,Grosspudel
125665,41-50,m,3.0,31.0,Terrier
125668,41-50,w,9.0,92.0,Mischling klein
125670,31-40,m,4.0,42.0,Boston Terrier
125672,21-30,w,3.0,34.0,Malteser
125676,51-60,w,2.0,21.0,Rhodesian Ridgeback
125677,51-60,w,7.0,73.0,Mischling klein
125683,21-30,w,12.0,122.0,Toyterrier
125689,51-60,w,7.0,74.0,Mittelpudel
125693,31-40,w,3.0,31.0,Mischling klein
125705,41-50,m,7.0,73.0,Labradoodle
125715,61-70,w,11.0,115.0,Dackel
125721,91-100,w,6.0,63.0,Yorkshire Terrier
125728,21-30,w,3.0,34.0,Chihuahua
125729,31-40,m,12.0,123.0,Zwergschnauzer
125736,51-60,w,10.0,102.0,Deutscher Vorstehhund
125738,51-60,w,10.0,102.0,Chihuahua
125740,31-40,w,8.0,81.0,Mischling klein
125743,31-40,w,11.0,111.0,Polnische Bracke
125749,41-50,w,2.0,24.0,Barbet
125751,41-50,w,12.0,122.0,Mischling klein
125752,51-60,m,11.0,119.0,Malteser
125770,31-40,w,3.0,31.0,Malteser
125773,51-60,w,12.0,123.0,Labrador Retriever
125775,41-50,m,2.0,24.0,Yorkshire Terrier
125776,51-60,w,2.0,24.0,Yorkshire Terrier
125782,51-60,w,8.0,83.0,Border Terrier
125783,21-30,m,12.0,121.0,Rottweiler
125784,41-50,m,5.0,51.0,Lagotto Romagnolo
125785,41-50,w,7.0,74.0,Cavalier King Charles Spaniel
125791,21-30,w,10.0,102.0,Chihuahua
125792,21-30,w,11.0,111.0,Yorkshire Terrier
125794,51-60,w,2.0,24.0,Labrador Retriever
125798,51-60,w,8.0,82.0,Bichon Havanais
125804,31-40,w,9.0,91.0,Mischling klein
125808,51-60,m,7.0,72.0,Englische Bulldogge
125808,51-60,m,7.0,72.0,Englische Bulldogge
125809,71-80,w,10.0,101.0,Mischling gross
125810,21-30,w,10.0,101.0,Pudel
125812,31-40,w,11.0,111.0,Labrador Retriever
125814,21-30,w,2.0,24.0,Chihuahua
125814,21-30,w,2.0,24.0,Deutsche Dogge
125816,41-50,m,12.0,121.0,Yorkshire Terrier
125818,41-50,m,6.0,63.0,Golden Retriever
125820,31-40,m,8.0,82.0,Französische Bulldogge
125824,31-40,w,8.0,82.0,Mops
125825,51-60,m,7.0,72.0,Weimaraner
125829,31-40,w,6.0,63.0,Mischling klein
125832,51-60,w,7.0,71.0,Bolonka Zwetna
125833,21-30,w,6.0,61.0,Chihuahua
125835,41-50,w,11.0,115.0,Bull Terrier
125852,71-80,w,11.0,115.0,Pudel
125855,21-30,m,3.0,34.0,Mischling klein
125856,51-60,m,5.0,52.0,Labrador Retriever
125859,51-60,w,11.0,111.0,Jack Russel Terrier
125859,51-60,w,11.0,111.0,Jack Russel Terrier
125859,51-60,w,11.0,111.0,Jack Russel Terrier
125859,51-60,w,11.0,111.0,Jack Russel Terrier
125862,31-40,w,12.0,121.0,Chihuahua
125865,21-30,w,9.0,92.0,Zwergspitz
125866,31-40,w,11.0,115.0,Mischling klein
125867,21-30,m,11.0,111.0,Shih Tzu
125870,21-30,m,3.0,34.0,Jack Russel Terrier
125871,31-40,w,3.0,34.0,Rhodesian Ridgeback
125872,41-50,w,7.0,71.0,Mischling klein
125876,21-30,w,11.0,119.0,Zwergspitz
125877,71-80,w,7.0,71.0,English Cocker Spaniel
125884,31-40,m,9.0,92.0,Weimaraner
125889,61-70,w,7.0,74.0,Chihuahua
125891,71-80,w,6.0,63.0,Kerry Blue Terrier
125892,51-60,w,1.0,11.0,Golden Retriever
125893,41-50,w,11.0,111.0,Yorkshire Terrier
125897,21-30,w,3.0,34.0,Französische Bulldogge
125898,41-50,w,11.0,119.0,Bolonka Zwetna
125899,41-50,w,7.0,71.0,Labrador Retriever
125901,31-40,m,2.0,24.0,Mischling gross
125902,31-40,w,2.0,24.0,Golden Retriever
125904,41-50,w,7.0,74.0,Mischling klein
125912,41-50,w,1.0,11.0,Yorkshire Terrier
125924,21-30,w,11.0,119.0,Chihuahua
125924,21-30,w,11.0,119.0,Englische Bulldogge
125930,21-30,w,6.0,61.0,Shetland Sheepdog
125931,31-40,m,11.0,115.0,Terrier
125933,31-40,w,2.0,23.0,Magyar Viszla
125937,41-50,m,6.0,63.0,Transylvanischer Laufhund
125939,21-30,m,11.0,119.0,Mops
125960,31-40,w,6.0,63.0,Parson Russell Terrier
125970,51-60,m,11.0,119.0,Zwergspitz
125973,31-40,w,4.0,42.0,Appenzeller Sennenhund
125974,31-40,w,11.0,115.0,Schnauzer
125975,31-40,w,4.0,42.0,Chihuahua
125980,21-30,w,10.0,102.0,Dachshund
125991,41-50,w,7.0,71.0,Welsh Corgi
125991,41-50,w,7.0,71.0,Chihuahua
125994,31-40,w,2.0,24.0,Labrador Retriever
125995,71-80,m,10.0,101.0,Pekingese
125997,21-30,m,9.0,92.0,Englische Bulldogge
126008,41-50,w,7.0,74.0,Flat Coated Retriever
126018,31-40,m,5.0,52.0,Mischling klein
126019,21-30,w,11.0,115.0,Beagle
126020,61-70,w,6.0,63.0,Welsh Corgi
126025,21-30,m,2.0,21.0,Appenzeller
126027,41-50,w,6.0,61.0,Ratero
126047,21-30,w,6.0,61.0,Border Collie
126048,31-40,w,7.0,72.0,Chihuahua
126048,31-40,w,7.0,72.0,Chihuahua
126049,31-40,w,2.0,21.0,Husky
126054,51-60,w,3.0,34.0,Jack Russel Terrier
126062,61-70,w,10.0,101.0,Coton de Tulear
126116,61-70,w,8.0,83.0,Rauhaar Dackel
126116,61-70,w,8.0,83.0,Rauhaar Dackel
126116,61-70,w,8.0,83.0,Rauhaar Dackel
126118,21-30,w,11.0,111.0,Chihuahua
126120,21-30,w,11.0,115.0,Setter
126121,51-60,m,3.0,34.0,Berner Sennenhund
126122,61-70,w,10.0,101.0,Yorkshire Terrier
126124,21-30,w,3.0,31.0,Weimaraner
126125,41-50,m,4.0,44.0,Chihuahua
126131,41-50,w,8.0,81.0,Zwergdachshund
126135,21-30,w,8.0,83.0,Chihuahua
126135,21-30,w,8.0,83.0,Chihuahua
126147,41-50,m,3.0,33.0,Mastiff
126178,21-30,m,11.0,119.0,English Cocker Spaniel
126190,31-40,m,11.0,111.0,Dogo Argentino
126193,21-30,w,12.0,123.0,Mops
126194,31-40,m,11.0,111.0,Labrador Retriever
126195,11-20,w,11.0,115.0,Französische Bulldogge
126203,21-30,w,7.0,74.0,Golden Retriever
126212,21-30,w,11.0,111.0,Malteser
126226,21-30,w,10.0,101.0,Italienisches Windspiel
126230,31-40,w,11.0,119.0,Labrador Retriever
126234,21-30,m,7.0,74.0,Französische Bulldogge
126235,21-30,w,10.0,101.0,Parson Jack Russell Terrier
126236,31-40,w,8.0,82.0,Cavalier King Charles Spaniel
126244,31-40,w,8.0,81.0,Jack Russel Terrier
126245,21-30,m,5.0,52.0,Jack Russel Terrier
126250,21-30,m,2.0,23.0,Mischling gross
126251,41-50,w,4.0,42.0,Malteser
126252,21-30,w,5.0,52.0,Chihuahua
126253,41-50,m,9.0,92.0,Dachshund
126255,41-50,m,11.0,119.0,Yorkshire Terrier
126256,41-50,w,7.0,74.0,Jack Russel Terrier
126257,31-40,m,9.0,91.0,Rottweiler
126268,21-30,w,9.0,92.0,Schweizer Sennenhund
126271,61-70,w,10.0,101.0,Mischling klein
126288,41-50,w,8.0,82.0,Labradoodle
126290,71-80,w,3.0,31.0,Mischling klein
126294,71-80,w,10.0,101.0,Labrador Retriever
126302,21-30,w,7.0,71.0,Mischling gross
126303,61-70,w,4.0,41.0,Malteser
126309,41-50,m,4.0,42.0,Tibetan Spaniel
126310,41-50,w,9.0,92.0,Mischling klein
126311,21-30,w,11.0,119.0,Cocker Spaniel
126338,71-80,m,9.0,92.0,Havaneser
126339,21-30,w,3.0,31.0,Französische Bulldogge
126340,41-50,w,11.0,115.0,Sibirischer Husky
126342,61-70,w,11.0,119.0,Mischling klein
126344,31-40,m,8.0,82.0,Schäfer
126349,21-30,w,8.0,83.0,Shih Tzu
126351,21-30,w,9.0,92.0,Malteser
126386,51-60,w,9.0,91.0,Zwergpudel
126386,51-60,w,9.0,91.0,Zwergpudel
126390,81-90,w,2.0,23.0,Pinscher
126393,31-40,m,3.0,31.0,Podenco
126396,31-40,w,9.0,91.0,Mischling gross
126403,31-40,m,7.0,71.0,Beagle
126405,21-30,w,7.0,71.0,Chihuahua
126407,41-50,m,6.0,61.0,Mischling klein
126411,21-30,w,9.0,92.0,Weimaraner
126428,51-60,w,7.0,74.0,Havaneser
126428,51-60,w,7.0,74.0,Altdeutscher Schäfer
126431,21-30,w,12.0,123.0,Labrador Retriever
126432,41-50,m,4.0,44.0,Tibet Terrier
126437,41-50,w,5.0,52.0,Mischling klein
126442,31-40,m,9.0,92.0,Appenzeller Sennenhund
126448,61-70,m,11.0,115.0,Grosspudel
126451,21-30,w,5.0,52.0,Mops
126452,51-60,w,6.0,63.0,Mischling gross
126452,51-60,w,6.0,63.0,Mischling gross
126453,31-40,w,2.0,23.0,Parson Russell Terrier
126454,31-40,m,5.0,52.0,Parson Russell Terrier
126455,51-60,w,11.0,119.0,Yorkshire Terrier
126462,31-40,m,10.0,102.0,Französische Bulldogge
126477,41-50,w,7.0,72.0,Schweizer Sennenhund
126480,31-40,w,2.0,21.0,Deutscher Schäfer
126482,31-40,m,11.0,111.0,Labrador Retriever
126490,21-30,w,2.0,21.0,Dachshund
126491,71-80,w,2.0,21.0,Malteser
126492,31-40,w,11.0,119.0,Chihuahua
126504,21-30,w,12.0,122.0,Chihuahua
126534,51-60,w,8.0,82.0,Zwergpudel
126540,51-60,m,4.0,42.0,English Cocker Spaniel
126555,21-30,m,10.0,102.0,Husky
126560,21-30,w,3.0,34.0,Podenco
